ID,PROJDATE,PROJECT,CATEGORY,COUNTRY,CLIENTID,GROSSSALES,DISCOUNT,NETSALES,COSTOFSALES,GROSSINCOME,OTHERINCOME,TOTALTAXABLEINCOME,OSD40,NETTAXABLEINCOME,ATAXRATE,TAXDUE,CWHTPQ,NETTAXPAYABLE,PROFITAFTERTAX,DIVIDEND,RETAINEDEARNINGS,CSAT
606,2017-08-28,P100606,IT04,SPAIN,C2019,161435.20,2761.38,158673.82,19799.32,138874.50,329.14,139203.64,55681.46,83522.18,0.30,25056.66,3758.50,21298.16,58465.53,11693.11,46772.42,7.48
607,2017-08-29,P100607,IT02,SPAIN,C2016,178125.49,4552.38,173573.11,28903.92,144669.19,4864.02,149533.21,59813.28,89719.93,0.30,26915.98,4037.40,22878.58,62803.95,12560.79,50243.16,9.25
608,2017-08-30,P100608,IT04,SPAIN,C2020,163989.13,4406.40,159582.73,22006.55,137576.18,4986.32,142562.50,57025.00,85537.50,0.30,25661.25,3849.19,21812.06,59876.25,11975.25,47901.00,8.69
609,2017-08-31,P100609,IT06,SPAIN,C2024,108879.32,4797.42,104081.90,11122.49,92959.41,4791.03,97750.44,39100.18,58650.26,0.30,17595.08,2639.26,14955.82,41055.18,8211.04,32844.15,9.06
610,2017-09-01,P100610,IT06,SPAIN,C2005,162833.08,3007.63,159825.45,28631.14,131194.31,3325.26,134519.57,53807.83,80711.74,0.30,24213.52,3632.03,20581.49,56498.22,11299.64,45198.58,7.28
611,2017-09-02,P100611,IT03,GERMANY,C2003,135525.64,2819.84,132705.80,24139.73,108566.07,4616.99,113183.06,45273.22,67909.84,0.30,20372.95,3055.94,17317.01,47536.89,9507.38,38029.51,9.25
612,2017-09-03,P100612,IT07,SPAIN,C2008,163201.26,3224.31,159976.95,11842.88,148134.07,4671.18,152805.25,61122.10,91683.15,0.30,27504.95,4125.74,23379.20,64178.21,12835.64,51342.56,9.23
613,2017-09-04,P100613,IT08,SPAIN,C2007,137818.04,1613.21,136204.83,20481.64,115723.19,3681.99,119405.18,47762.07,71643.11,0.30,21492.93,3223.94,18268.99,50150.18,10030.04,40120.14,9.51
614,2017-09-05,P100614,IT03,SPAIN,C2015,149453.65,1426.95,148026.70,27885.93,120140.77,1126.61,121267.38,48506.95,72760.43,0.30,21828.13,3274.22,18553.91,50932.30,10186.46,40745.84,7.60
615,2017-09-06,P100615,IT07,SPAIN,C2023,167449.94,4573.90,162876.04,23767.94,139108.10,866.99,139975.09,55990.04,83985.05,0.30,25195.52,3779.33,21416.19,58789.54,11757.91,47031.63,7.10
616,2017-09-07,P100616,IT08,SPAIN,C2009,173434.10,2383.13,171050.97,16463.52,154587.45,2986.69,157574.14,63029.66,94544.48,0.30,28363.35,4254.50,24108.84,66181.14,13236.23,52944.91,8.56
617,2017-09-08,P100617,IT04,FRANCE,C2019,139038.84,3768.67,135270.17,14469.08,120801.09,4189.83,124990.92,49996.37,74994.55,0.30,22498.37,3374.75,19123.61,52496.19,10499.24,41996.95,8.43
618,2017-09-09,P100618,IT03,GERMANY,C2008,93594.60,4701.57,88893.03,19274.58,69618.45,674.29,70292.74,28117.10,42175.64,0.30,12652.69,1897.90,10754.79,29522.95,5904.59,23618.36,7.37
619,2017-09-10,P100619,IT08,POLAND,C2011,142838.66,2084.56,140754.10,28077.53,112676.57,2135.16,114811.73,45924.69,68887.04,0.30,20666.11,3099.92,17566.19,48220.93,9644.19,38576.74,9.32
620,2017-09-11,P100620,IT06,CANADA,C2013,142107.31,4336.41,137770.90,25786.90,111984.00,556.48,112540.48,45016.19,67524.29,0.30,20257.29,3038.59,17218.69,47267.00,9453.40,37813.60,9.16
621,2017-09-12,P100621,IT06,FRANCE,C2017,128526.02,2442.88,126083.14,28666.48,97416.66,1977.01,99393.67,39757.47,59636.20,0.30,17890.86,2683.63,15207.23,41745.34,8349.07,33396.27,9.94
622,2017-09-13,P100622,IT01,CANADA,C2013,174277.11,2014.10,172263.01,22602.74,149660.27,4094.98,153755.25,61502.10,92253.15,0.30,27675.95,4151.39,23524.55,64577.21,12915.44,51661.76,9.55
623,2017-09-14,P100623,IT05,CANADA,C2024,112838.84,3894.66,108944.18,20119.96,88824.22,2866.39,91690.61,36676.24,55014.37,0.30,16504.31,2475.65,14028.66,38510.06,7702.01,30808.04,8.04
624,2017-09-15,P100624,IT08,POLAND,C2008,148011.19,2752.66,145258.53,21364.62,123893.91,2498.46,126392.37,50556.95,75835.42,0.30,22750.63,3412.59,19338.03,53084.80,10616.96,42467.84,9.35
625,2017-09-16,P100625,IT01,POLAND,C2002,94405.14,2992.66,91412.48,28791.27,62621.21,1955.84,64577.05,25830.82,38746.23,0.30,11623.87,1743.58,9880.29,27122.36,5424.47,21697.89,9.47
626,2017-09-17,P100626,IT03,POLAND,C2008,168193.45,2798.04,165395.41,10882.22,154513.19,3441.58,157954.77,63181.91,94772.86,0.30,28431.86,4264.78,24167.08,66341.00,13268.20,53072.80,8.22
627,2017-09-18,P100627,IT04,GERMANY,C2015,178878.45,4954.75,173923.70,13918.96,160004.74,4717.61,164722.35,65888.94,98833.41,0.30,29650.02,4447.50,25202.52,69183.39,13836.68,55346.71,7.88
628,2017-09-19,P100628,IT06,GERMANY,C2023,128327.32,2772.13,125555.19,19927.36,105627.83,130.37,105758.20,42303.28,63454.92,0.30,19036.48,2855.47,16181.00,44418.44,8883.69,35534.76,7.64
629,2017-09-20,P100629,IT05,CANADA,C2002,96957.88,1675.97,95281.91,26996.49,68285.42,3941.53,72226.95,28890.78,43336.17,0.30,13000.85,1950.13,11050.72,30335.32,6067.06,24268.26,9.47
630,2017-09-21,P100630,IT06,FRANCE,C2016,97105.98,3634.33,93471.65,14155.45,79316.20,85.41,79401.61,31760.64,47640.97,0.30,14292.29,2143.84,12148.45,33348.68,6669.74,26678.94,7.49
631,2017-09-22,P100631,IT04,CANADA,C2021,134169.59,2032.63,132136.96,27076.94,105060.02,1823.61,106883.63,42753.45,64130.18,0.30,19239.05,2885.86,16353.20,44891.12,8978.22,35912.90,8.35
632,2017-09-23,P100632,IT06,CANADA,C2005,163011.10,4766.48,158244.62,12034.53,146210.09,121.82,146331.91,58532.76,87799.15,0.30,26339.74,3950.96,22388.78,61459.40,12291.88,49167.52,9.12
633,2017-09-24,P100633,IT08,SPAIN,C2025,114163.54,2308.51,111855.03,18672.64,93182.39,2895.84,96078.23,38431.29,57646.94,0.30,17294.08,2594.11,14699.97,40352.86,8070.57,32282.29,8.25
634,2017-09-25,P100634,IT08,SPAIN,C2007,191657.37,1733.52,189923.85,16212.64,173711.21,1512.25,175223.46,70089.38,105134.08,0.30,31540.22,4731.03,26809.19,73593.85,14718.77,58875.08,9.92
635,2017-09-26,P100635,IT02,SPAIN,C2003,133787.35,4039.63,129747.72,22918.85,106828.87,1128.05,107956.92,43182.77,64774.15,0.30,19432.25,2914.84,16517.41,45341.91,9068.38,36273.53,8.88
636,2017-09-27,P100636,IT08,SPAIN,C2017,143743.95,1463.65,142280.30,21945.69,120334.61,3490.81,123825.42,49530.17,74295.25,0.30,22288.58,3343.29,18945.29,52006.68,10401.34,41605.34,8.16
637,2017-09-28,P100637,IT08,SPAIN,C2013,173223.46,4803.95,168419.51,21032.43,147387.08,837.77,148224.85,59289.94,88934.91,0.30,26680.47,4002.07,22678.40,62254.44,12450.89,49803.55,8.45
638,2017-09-29,P100638,IT01,SPAIN,C2021,134792.15,1824.11,132968.04,22792.66,110175.38,1065.09,111240.47,44496.19,66744.28,0.30,20023.28,3003.49,17019.79,46721.00,9344.20,37376.80,9.25
639,2017-09-30,P100639,IT01,GERMANY,C2017,189707.26,1618.62,188088.64,12261.53,175827.11,2454.15,178281.26,71312.50,106968.76,0.30,32090.63,4813.59,27277.03,74878.13,14975.63,59902.50,7.36
640,2017-10-01,P100640,IT02,SPAIN,C2005,193922.53,3049.01,190873.52,15320.34,175553.18,1958.78,177511.96,71004.78,106507.18,0.30,31952.15,4792.82,27159.33,74555.02,14911.00,59644.02,8.89
641,2017-10-02,P100641,IT03,SPAIN,C2013,179645.99,2942.16,176703.83,28996.38,147707.45,4453.54,152160.99,60864.40,91296.59,0.30,27388.98,4108.35,23280.63,63907.62,12781.52,51126.09,7.19
642,2017-10-03,P100642,IT06,SPAIN,C2021,111271.85,2048.25,109223.60,24109.43,85114.17,3272.80,88386.97,35354.79,53032.18,0.30,15909.65,2386.45,13523.21,37122.53,7424.51,29698.02,8.27
643,2017-10-04,P100643,IT07,SPAIN,C2007,167119.45,2553.39,164566.06,13643.57,150922.49,1895.27,152817.76,61127.10,91690.66,0.30,27507.20,4126.08,23381.12,64183.46,12836.69,51346.77,8.09
644,2017-10-05,P100644,IT01,SPAIN,C2022,179603.37,1493.20,178110.17,10358.05,167752.12,2029.47,169781.59,67912.64,101868.95,0.30,30560.69,4584.10,25976.58,71308.27,14261.65,57046.61,9.19
645,2017-10-06,P100645,IT04,FRANCE,C2017,117380.16,4526.75,112853.41,18917.20,93936.21,780.68,94716.89,37886.76,56830.13,0.30,17049.04,2557.36,14491.68,39781.09,7956.22,31824.88,8.15
646,2017-10-07,P100646,IT07,GERMANY,C2011,136095.45,2094.44,134001.01,27412.32,106588.69,681.79,107270.48,42908.19,64362.29,0.30,19308.69,2896.30,16412.38,45053.60,9010.72,36042.88,9.87
647,2017-10-08,P100647,IT02,POLAND,C2019,91891.47,4598.57,87292.90,18163.14,69129.76,2571.71,71701.47,28680.59,43020.88,0.30,12906.26,1935.94,10970.32,30114.62,6022.92,24091.69,9.92
648,2017-10-09,P100648,IT05,CANADA,C2013,167352.89,2422.77,164930.12,19079.27,145850.85,454.59,146305.44,58522.18,87783.26,0.30,26334.98,3950.25,22384.73,61448.28,12289.66,49158.63,7.15
649,2017-10-10,P100649,IT06,FRANCE,C2015,163283.24,3931.67,159351.57,14545.92,144805.65,85.68,144891.33,57956.53,86934.80,0.30,26080.44,3912.07,22168.37,60854.36,12170.87,48683.49,7.58
650,2017-10-11,P100650,IT07,CANADA,C2015,187832.97,1841.06,185991.91,10227.24,175764.67,4449.82,180214.49,72085.80,108128.69,0.30,32438.61,4865.79,27572.82,75690.09,15138.02,60552.07,7.21
651,2017-10-12,P100651,IT01,CANADA,C2005,128031.14,4404.22,123626.92,10156.31,113470.61,1656.74,115127.35,46050.94,69076.41,0.30,20722.92,3108.44,17614.48,48353.49,9670.70,38682.79,7.92
652,2017-10-13,P100652,IT01,POLAND,C2020,160663.74,3707.38,156956.36,11401.98,145554.38,3888.67,149443.05,59777.22,89665.83,0.30,26899.75,4034.96,22864.79,62766.08,12553.22,50212.86,8.29
653,2017-10-14,P100653,IT04,POLAND,C2009,164773.16,2560.61,162212.55,25046.08,137166.47,222.31,137388.78,54955.51,82433.27,0.30,24729.98,3709.50,21020.48,57703.29,11540.66,46162.63,7.50
654,2017-10-15,P100654,IT02,POLAND,C2014,180374.33,2018.57,178355.76,16481.90,161873.86,777.96,162651.82,65060.73,97591.09,0.30,29277.33,4391.60,24885.73,68313.76,13662.75,54651.01,9.47
655,2017-10-16,P100655,IT02,GERMANY,C2010,142397.51,4600.27,137797.24,21284.45,116512.79,3702.05,120214.84,48085.94,72128.90,0.30,21638.67,3245.80,18392.87,50490.23,10098.05,40392.19,8.35
656,2017-10-17,P100656,IT03,GERMANY,C2009,128768.60,2629.84,126138.76,24329.22,101809.54,2242.86,104052.40,41620.96,62431.44,0.30,18729.43,2809.41,15920.02,43702.01,8740.40,34961.61,9.61
657,2017-10-18,P100657,IT05,CANADA,C2012,136154.33,2797.48,133356.85,16834.72,116522.13,2783.02,119305.15,47722.06,71583.09,0.30,21474.93,3221.24,18253.69,50108.16,10021.63,40086.53,9.51
658,2017-10-19,P100658,IT07,FRANCE,C2025,186259.96,2204.75,184055.21,13056.19,170999.02,4365.01,175364.03,70145.61,105218.42,0.30,31565.53,4734.83,26830.70,73652.89,14730.58,58922.31,9.66
659,2017-10-20,P100659,IT03,CANADA,C2018,147548.45,2345.53,145202.92,24668.23,120534.69,2967.52,123502.21,49400.88,74101.33,0.30,22230.40,3334.56,18895.84,51870.93,10374.19,41496.74,8.24
660,2017-10-21,P100660,IT01,CANADA,C2019,142270.66,1217.01,141053.65,29838.01,111215.64,4673.18,115888.82,46355.53,69533.29,0.30,20859.99,3129.00,17730.99,48673.30,9734.66,38938.64,7.92
661,2017-10-22,P100661,IT03,SPAIN,C2006,161588.12,2990.97,158597.15,10073.89,148523.26,2188.27,150711.53,60284.61,90426.92,0.30,27128.08,4069.21,23058.86,63298.84,12659.77,50639.07,8.85
662,2017-10-23,P100662,IT04,SPAIN,C2019,138944.87,2750.62,136194.25,23410.28,112783.97,3929.43,116713.40,46685.36,70028.04,0.30,21008.41,3151.26,17857.15,49019.63,9803.93,39215.70,9.14
663,2017-10-24,P100663,IT04,SPAIN,C2018,95398.07,3654.16,91743.91,29844.17,61899.74,4073.69,65973.43,26389.37,39584.06,0.30,11875.22,1781.28,10093.93,27708.84,5541.77,22167.07,8.72
664,2017-10-25,P100664,IT06,SPAIN,C2005,190456.56,2481.34,187975.22,10550.64,177424.58,4226.58,181651.16,72660.46,108990.70,0.30,32697.21,4904.58,27792.63,76293.49,15258.70,61034.79,9.76
665,2017-10-26,P100665,IT08,SPAIN,C2003,173725.57,2056.11,171669.46,29146.46,142523.00,4938.76,147461.76,58984.70,88477.06,0.30,26543.12,3981.47,22561.65,61933.94,12386.79,49547.15,9.44
666,2017-10-27,P100666,IT08,SPAIN,C2024,190072.93,4459.91,185613.02,22199.82,163413.20,2499.02,165912.22,66364.89,99547.33,0.30,29864.20,4479.63,25384.57,69683.13,13936.63,55746.51,8.93
667,2017-10-28,P100667,IT01,GERMANY,C2004,148211.22,4068.58,144142.64,29672.71,114469.93,3317.90,117787.83,47115.13,70672.70,0.30,21201.81,3180.27,18021.54,49470.89,9894.18,39576.71,7.81
668,2017-10-29,P100668,IT02,SPAIN,C2018,177947.05,2124.29,175822.76,28128.65,147694.11,338.72,148032.83,59213.13,88819.70,0.30,26645.91,3996.89,22649.02,62173.79,12434.76,49739.03,8.74
669,2017-10-30,P100669,IT05,SPAIN,C2023,127482.56,3077.44,124405.12,14573.95,109831.17,910.54,110741.71,44296.68,66445.03,0.30,19933.51,2990.03,16943.48,46511.52,9302.30,37209.21,9.37
670,2017-10-31,P100670,IT05,SPAIN,C2020,120444.53,1633.74,118810.79,26311.26,92499.53,3647.91,96147.44,38458.98,57688.46,0.30,17306.54,2595.98,14710.56,40381.92,8076.38,32305.54,9.83
671,2017-11-01,P100671,IT06,SPAIN,C2013,103763.94,3025.31,100738.63,24575.29,76163.34,3435.74,79599.08,31839.63,47759.45,0.30,14327.83,2149.18,12178.66,33431.61,6686.32,26745.29,8.39
672,2017-11-02,P100672,IT06,SPAIN,C2009,106848.13,3104.27,103743.86,22527.19,81216.67,4099.47,85316.14,34126.46,51189.68,0.30,15356.91,2303.54,13053.37,35832.78,7166.56,28666.22,9.23
673,2017-11-03,P100673,IT05,FRANCE,C2023,125386.68,1367.03,124019.65,17426.38,106593.27,3315.47,109908.74,43963.50,65945.24,0.30,19783.57,2967.54,16816.04,46161.67,9232.33,36929.34,9.49
674,2017-11-04,P100674,IT06,GERMANY,C2018,176969.40,2713.72,174255.68,17562.47,156693.21,2984.61,159677.82,63871.13,95806.69,0.30,28742.01,4311.30,24430.71,67064.68,13412.94,53651.75,9.76
675,2017-11-05,P100675,IT04,POLAND,C2025,115844.06,1023.19,114820.87,15645.89,99174.98,4236.25,103411.23,41364.49,62046.74,0.30,18614.02,2792.10,15821.92,43432.72,8686.54,34746.17,8.61
676,2017-11-06,P100676,IT06,CANADA,C2008,168017.11,4528.64,163488.47,13724.30,149764.17,1930.46,151694.63,60677.85,91016.78,0.30,27305.03,4095.76,23209.28,63711.74,12742.35,50969.40,8.67
677,2017-11-07,P100677,IT03,FRANCE,C2008,96724.78,4284.73,92440.05,15340.24,77099.81,3257.28,80357.09,32142.84,48214.25,0.30,14464.28,2169.64,12294.63,33749.98,6750.00,26999.98,7.19
678,2017-11-08,P100678,IT05,CANADA,C2008,104833.11,3498.57,101334.54,18935.93,82398.61,2012.29,84410.90,33764.36,50646.54,0.30,15193.96,2279.09,12914.87,35452.58,7090.52,28362.06,7.65
679,2017-11-09,P100679,IT06,CANADA,C2013,181821.05,4610.11,177210.94,16074.26,161136.68,113.93,161250.61,64500.24,96750.37,0.30,29025.11,4353.77,24671.34,67725.26,13545.05,54180.20,7.84
680,2017-11-10,P100680,IT01,POLAND,C2004,194734.29,2480.66,192253.63,17096.89,175156.74,3806.38,178963.12,71585.25,107377.87,0.30,32213.36,4832.00,27381.36,75164.51,15032.90,60131.61,8.84
681,2017-11-11,P100681,IT05,POLAND,C2002,185067.58,1736.82,183330.76,14069.64,169261.12,1250.05,170511.17,68204.47,102306.70,0.30,30692.01,4603.80,26088.21,71614.69,14322.94,57291.75,9.68
682,2017-11-12,P100682,IT01,POLAND,C2008,179321.73,4983.25,174338.48,14903.18,159435.30,3351.48,162786.78,65114.71,97672.07,0.30,29301.62,4395.24,24906.38,68370.45,13674.09,54696.36,8.25
683,2017-11-13,P100683,IT08,GERMANY,C2006,187742.06,4978.72,182763.34,13130.42,169632.92,2282.64,171915.56,68766.22,103149.34,0.30,30944.80,4641.72,26303.08,72204.54,14440.91,57763.63,9.66
684,2017-11-14,P100684,IT06,GERMANY,C2001,183481.03,2162.49,181318.54,10201.36,171117.18,3170.64,174287.82,69715.13,104572.69,0.30,31371.81,4705.77,26666.04,73200.88,14640.18,58560.71,7.70
685,2017-11-15,P100685,IT02,CANADA,C2020,128963.27,2985.57,125977.70,28980.91,96996.79,186.04,97182.83,38873.13,58309.70,0.30,17492.91,2623.94,14868.97,40816.79,8163.36,32653.43,9.62
686,2017-11-16,P100686,IT07,FRANCE,C2014,140699.10,2263.67,138435.43,13442.53,124992.90,4606.67,129599.57,51839.83,77759.74,0.30,23327.92,3499.19,19828.73,54431.82,10886.36,43545.46,9.32
687,2017-11-17,P100687,IT07,CANADA,C2023,148747.26,4677.93,144069.33,19899.81,124169.52,4044.94,128214.46,51285.78,76928.68,0.30,23078.60,3461.79,19616.81,53850.07,10770.01,43080.06,8.87
688,2017-11-18,P100688,IT01,CANADA,C2008,138834.36,2139.12,136695.24,18693.55,118001.69,4899.90,122901.59,49160.64,73740.95,0.30,22122.29,3318.34,18803.94,51618.67,10323.73,41294.93,8.54
689,2017-11-19,P100689,IT03,SPAIN,C2016,189649.45,3979.49,185669.96,28224.16,157445.80,3003.43,160449.23,64179.69,96269.54,0.30,28880.86,4332.13,24548.73,67388.68,13477.74,53910.94,8.62
690,2017-11-20,P100690,IT03,SPAIN,C2020,144415.47,1548.59,142866.88,19683.95,123182.93,544.62,123727.55,49491.02,74236.53,0.30,22270.96,3340.64,18930.32,51965.57,10393.11,41572.46,9.67
691,2017-11-21,P100691,IT06,SPAIN,C2008,189180.45,4876.27,184304.18,25451.15,158853.03,4898.93,163751.96,65500.78,98251.18,0.30,29475.35,4421.30,25054.05,68775.82,13755.16,55020.66,7.79
692,2017-11-22,P100692,IT04,SPAIN,C2015,151729.93,2524.73,149205.20,14422.82,134782.38,4033.85,138816.23,55526.49,83289.74,0.30,24986.92,3748.04,21238.88,58302.82,11660.56,46642.25,9.06
693,2017-11-23,P100693,IT04,SPAIN,C2003,110743.09,1246.95,109496.14,25680.59,83815.55,2196.84,86012.39,34404.96,51607.43,0.30,15482.23,2322.33,13159.90,36125.20,7225.04,28900.16,8.48
694,2017-11-24,P100694,IT04,SPAIN,C2006,105444.15,4527.36,100916.79,29249.06,71667.73,3007.42,74675.15,29870.06,44805.09,0.30,13441.53,2016.23,11425.30,31363.56,6272.71,25090.85,8.98
695,2017-11-25,P100695,IT07,GERMANY,C2006,99103.04,4827.12,94275.92,22812.96,71462.96,254.18,71717.14,28686.86,43030.28,0.30,12909.09,1936.36,10972.72,30121.20,6024.24,24096.96,7.24
696,2017-11-26,P100696,IT01,SPAIN,C2002,159105.76,1819.84,157285.92,13943.43,143342.49,1029.65,144372.14,57748.86,86623.28,0.30,25986.99,3898.05,22088.94,60636.30,12127.26,48509.04,8.45
697,2017-11-27,P100697,IT06,SPAIN,C2001,190866.80,1191.73,189675.07,16193.84,173481.23,3867.94,177349.17,70939.67,106409.50,0.30,31922.85,4788.43,27134.42,74486.65,14897.33,59589.32,9.55
698,2017-11-28,P100698,IT02,SPAIN,C2005,131409.02,1917.67,129491.35,27255.13,102236.22,2817.21,105053.43,42021.37,63032.06,0.30,18909.62,2836.44,16073.17,44122.44,8824.49,35297.95,7.21
699,2017-11-29,P100699,IT07,SPAIN,C2010,96832.73,1737.73,95095.00,10838.35,84256.65,3446.94,87703.59,35081.44,52622.15,0.30,15786.65,2368.00,13418.65,36835.51,7367.10,29468.41,8.39
700,2017-11-30,P100700,IT01,SPAIN,C2004,159108.81,4885.35,154223.46,24380.97,129842.49,2901.94,132744.43,53097.77,79646.66,0.30,23894.00,3584.10,20309.90,55752.66,11150.53,44602.13,8.86
701,2017-12-01,P100701,IT03,FRANCE,C2001,94668.59,4743.52,89925.07,12563.63,77361.44,4734.34,82095.78,32838.31,49257.47,0.30,14777.24,2216.59,12560.65,34480.23,6896.05,27584.18,7.48
702,2017-12-02,P100702,IT08,GERMANY,C2020,92123.46,4914.79,87208.67,26764.78,60443.89,4387.73,64831.62,25932.65,38898.97,0.30,11669.69,1750.45,9919.24,27229.28,5445.86,21783.42,9.59
703,2017-12-03,P100703,IT03,POLAND,C2009,90214.14,4362.40,85851.74,17092.61,68759.13,1586.71,70345.84,28138.34,42207.50,0.30,12662.25,1899.34,10762.91,29545.25,5909.05,23636.20,7.54
704,2017-12-04,P100704,IT04,CANADA,C2003,149293.68,2800.61,146493.07,21070.47,125422.60,1841.05,127263.65,50905.46,76358.19,0.30,22907.46,3436.12,19471.34,53450.73,10690.15,42760.59,9.91
705,2017-12-05,P100705,IT04,FRANCE,C2014,147461.93,1368.27,146093.66,26804.63,119289.03,4965.55,124254.58,49701.83,74552.75,0.30,22365.82,3354.87,19010.95,52186.92,10437.38,41749.54,9.12
706,2017-12-06,P100706,IT01,CANADA,C2015,145900.09,2351.78,143548.31,12329.19,131219.12,2900.23,134119.35,53647.74,80471.61,0.30,24141.48,3621.22,20520.26,56330.13,11266.03,45064.10,9.88
707,2017-12-07,P100707,IT04,CANADA,C2002,171922.82,2345.96,169576.86,12334.49,157242.37,1184.43,158426.80,63370.72,95056.08,0.30,28516.82,4277.52,24239.30,66539.26,13307.85,53231.40,8.81
708,2017-12-08,P100708,IT04,POLAND,C2005,115764.88,4459.68,111305.20,22372.70,88932.50,3597.80,92530.30,37012.12,55518.18,0.30,16655.45,2498.32,14157.14,38862.73,7772.55,31090.18,9.38
709,2017-12-09,P100709,IT05,POLAND,C2018,120507.34,2966.38,117540.96,10287.75,107253.21,2135.73,109388.94,43755.58,65633.36,0.30,19690.01,2953.50,16736.51,45943.35,9188.67,36754.68,9.90
710,2017-12-10,P100710,IT03,POLAND,C2022,141506.48,4520.74,136985.74,17955.68,119030.06,3687.11,122717.17,49086.87,73630.30,0.30,22089.09,3313.36,18775.73,51541.21,10308.24,41232.97,8.41
711,2017-12-11,P100711,IT07,GERMANY,C2023,102556.42,4650.46,97905.96,10643.27,87262.69,3803.29,91065.98,36426.39,54639.59,0.30,16391.88,2458.78,13933.09,38247.71,7649.54,30598.17,7.36
712,2017-12-12,P100712,IT01,GERMANY,C2024,93844.33,4503.85,89340.48,16082.05,73258.43,2987.49,76245.92,30498.37,45747.55,0.30,13724.27,2058.64,11665.63,32023.29,6404.66,25618.63,9.44
713,2017-12-13,P100713,IT05,CANADA,C2004,181240.20,3530.68,177709.52,14559.50,163150.02,1516.39,164666.41,65866.56,98799.85,0.30,29639.95,4445.99,25193.96,69159.89,13831.98,55327.91,9.01
714,2017-12-14,P100714,IT05,FRANCE,C2003,116931.48,1009.18,115922.30,14256.21,101666.09,4071.82,105737.91,42295.16,63442.75,0.30,19032.82,2854.92,16177.90,44409.92,8881.98,35527.94,8.01
715,2017-12-15,P100715,IT02,CANADA,C2009,191872.10,1856.83,190015.27,10913.78,179101.49,840.35,179941.84,71976.74,107965.10,0.30,32389.53,4858.43,27531.10,75575.57,15115.11,60460.46,8.21
716,2017-12-16,P100716,IT07,CANADA,C2010,183630.32,2930.04,180700.28,24756.94,155943.34,1758.67,157702.01,63080.80,94621.21,0.30,28386.36,4257.95,24128.41,66234.84,13246.97,52987.88,8.34
717,2017-12-17,P100717,IT06,SPAIN,C2018,144044.12,3937.79,140106.33,19615.86,120490.47,375.78,120866.25,48346.50,72519.75,0.30,21755.93,3263.39,18492.54,50763.83,10152.77,40611.06,7.06
718,2017-12-18,P100718,IT05,SPAIN,C2020,155924.19,2639.59,153284.60,21000.13,132284.47,999.63,133284.10,53313.64,79970.46,0.30,23991.14,3598.67,20392.47,55979.32,11195.86,44783.46,9.68
719,2017-12-19,P100719,IT02,SPAIN,C2015,157810.76,1237.66,156573.10,20441.16,136131.94,209.90,136341.84,54536.74,81805.10,0.30,24541.53,3681.23,20860.30,57263.57,11452.71,45810.86,8.27
720,2017-12-20,P100720,IT02,SPAIN,C2005,160537.90,4522.50,156015.40,21987.30,134028.10,236.04,134264.14,53705.66,80558.48,0.30,24167.55,3625.13,20542.41,56390.94,11278.19,45112.75,9.44
721,2017-12-21,P100721,IT05,SPAIN,C2011,165552.40,1026.69,164525.71,23606.44,140919.27,4258.93,145178.20,58071.28,87106.92,0.30,26132.08,3919.81,22212.26,60974.84,12194.97,48779.88,9.39
